File Name:,CPDIS_11KV_OSS0037_412693DX,Creation Date:23/9/2022 1:11:03 am
Channel Defination: Vc Group Name: 0,Maximum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vc Group Name: 0,Minimum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vab Group Name: 0,Time,22/9/2022 12:00:00 am,22/9/2022 12:10:00 am,22/9/2022 12:20:00 am,22/9/2022 12:30:00 am,22/9/2022 12:40:00 am,22/9/2022 12:50:00 am,22/9/2022 1:00:00 am,22/9/2022 1:10:00 am,22/9/2022 1:20:00 am,22/9/2022 1:30:00 am,22/9/2022 1:40:00 am,22/9/2022 1:50:00 am,22/9/2022 2:00:00 am,22/9/2022 2:10:00 am,22/9/2022 2:20:00 am,22/9/2022 2:30:00 am,22/9/2022 2:40:00 am,22/9/2022 2:50:00 am,22/9/2022 3:00:00 am,22/9/2022 3:10:00 am,22/9/2022 3:20:00 am,22/9/2022 3:30:00 am,22/9/2022 3:40:00 am,22/9/2022 3:50:00 am,22/9/2022 4:00:00 am,22/9/2022 4:10:00 am,22/9/2022 4:20:00 am,22/9/2022 4:30:00 am,22/9/2022 4:40:00 am,22/9/2022 4:50:00 am,22/9/2022 5:00:00 am,22/9/2022 5:10:00 am,22/9/2022 5:20:00 am,22/9/2022 5:30:00 am,22/9/2022 5:40:00 am,22/9/2022 5:50:00 am,22/9/2022 6:00:00 am,22/9/2022 6:10:00 am,22/9/2022 6:20:00 am,22/9/2022 6:30:00 am,22/9/2022 6:40:00 am,22/9/2022 6:50:00 am,22/9/2022 7:00:00 am,22/9/2022 7:10:00 am,22/9/2022 7:20:00 am,22/9/2022 7:30:00 am,22/9/2022 7:40:00 am,22/9/2022 7:50:00 am,22/9/2022 8:00:00 am,22/9/2022 8:10:00 am,22/9/2022 8:20:00 am,22/9/2022 8:30:00 am,22/9/2022 8:40:00 am,22/9/2022 8:50:00 am,22/9/2022 9:00:00 am,22/9/2022 9:10:00 am,22/9/2022 9:20:00 am,22/9/2022 9:30:00 am,22/9/2022 9:40:00 am,22/9/2022 9:50:00 am,22/9/2022 10:00:00 am,22/9/2022 10:10:00 am,22/9/2022 10:20:00 am,22/9/2022 10:30:00 am,22/9/2022 10:40:00 am,22/9/2022 10:50:00 am,22/9/2022 11:00:00 am,22/9/2022 11:10:00 am,22/9/2022 11:20:00 am,22/9/2022 11:30:00 am,22/9/2022 11:40:00 am,22/9/2022 11:50:00 am,22/9/2022 12:00:00 pm,22/9/2022 12:10:00 pm,22/9/2022 12:20:00 pm,22/9/2022 12:30:00 pm,22/9/2022 12:40:00 pm,22/9/2022 12:50:00 pm,22/9/2022 1:00:00 pm,22/9/2022 1:10:00 pm,22/9/2022 1:20:00 pm,22/9/2022 1:30:00 pm,22/9/2022 1:40:00 pm,22/9/2022 1:50:00 pm,22/9/2022 2:00:00 pm,22/9/2022 2:10:00 pm,22/9/2022 2:20:00 pm,22/9/2022 2:30:00 pm,22/9/2022 2:40:00 pm,22/9/2022 2:50:00 pm,22/9/2022 3:00:00 pm,22/9/2022 3:10:00 pm,22/9/2022 3:20:00 pm,22/9/2022 3:30:00 pm,22/9/2022 3:40:00 pm,22/9/2022 3:50:00 pm,22/9/2022 4:00:00 pm,22/9/2022 4:10:00 pm,22/9/2022 4:20:00 pm,22/9/2022 4:30:00 pm,22/9/2022 4:40:00 pm,22/9/2022 4:50:00 pm,22/9/2022 5:00:00 pm,22/9/2022 5:10:00 pm,22/9/2022 5:20:00 pm,22/9/2022 5:30:00 pm,22/9/2022 5:40:00 pm,22/9/2022 5:50:00 pm,22/9/2022 6:00:00 pm,22/9/2022 6:10:00 pm,22/9/2022 6:20:00 pm,22/9/2022 6:30:00 pm,22/9/2022 6:40:00 pm,22/9/2022 6:50:00 pm,22/9/2022 7:00:00 pm,22/9/2022 7:10:00 pm,22/9/2022 7:20:00 pm,22/9/2022 7:30:00 pm,22/9/2022 7:40:00 pm,22/9/2022 7:50:00 pm,22/9/2022 8:00:00 pm,22/9/2022 8:10:00 pm,22/9/2022 8:20:00 pm,22/9/2022 8:30:00 pm,22/9/2022 8:40:00 pm,22/9/2022 8:50:00 pm,22/9/2022 9:00:00 pm,22/9/2022 9:10:00 pm,22/9/2022 9:20:00 pm,22/9/2022 9:30:00 pm,22/9/2022 9:40:00 pm,22/9/2022 9:50:00 pm,22/9/2022 10:00:00 pm,22/9/2022 10:10:00 pm,22/9/2022 10:20:00 pm,22/9/2022 10:30:00 pm,22/9/2022 10:40:00 pm,22/9/2022 10:50:00 pm,22/9/2022 11:00:00 pm,22/9/2022 11:10:00 pm,22/9/2022 11:20:00 pm,22/9/2022 11:30:00 pm,22/9/2022 11:40:00 pm,22/9/2022 11:50:00 pm
Channel Defination: Vab Group Name: 0,Average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vab Group Name: 0,Maximum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vab Group Name: 0,Minimum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vbc Group Name: 0,Time,22/9/2022 12:00:00 am,22/9/2022 12:10:00 am,22/9/2022 12:20:00 am,22/9/2022 12:30:00 am,22/9/2022 12:40:00 am,22/9/2022 12:50:00 am,22/9/2022 1:00:00 am,22/9/2022 1:10:00 am,22/9/2022 1:20:00 am,22/9/2022 1:30:00 am,22/9/2022 1:40:00 am,22/9/2022 1:50:00 am,22/9/2022 2:00:00 am,22/9/2022 2:10:00 am,22/9/2022 2:20:00 am,22/9/2022 2:30:00 am,22/9/2022 2:40:00 am,22/9/2022 2:50:00 am,22/9/2022 3:00:00 am,22/9/2022 3:10:00 am,22/9/2022 3:20:00 am,22/9/2022 3:30:00 am,22/9/2022 3:40:00 am,22/9/2022 3:50:00 am,22/9/2022 4:00:00 am,22/9/2022 4:10:00 am,22/9/2022 4:20:00 am,22/9/2022 4:30:00 am,22/9/2022 4:40:00 am,22/9/2022 4:50:00 am,22/9/2022 5:00:00 am,22/9/2022 5:10:00 am,22/9/2022 5:20:00 am,22/9/2022 5:30:00 am,22/9/2022 5:40:00 am,22/9/2022 5:50:00 am,22/9/2022 6:00:00 am,22/9/2022 6:10:00 am,22/9/2022 6:20:00 am,22/9/2022 6:30:00 am,22/9/2022 6:40:00 am,22/9/2022 6:50:00 am,22/9/2022 7:00:00 am,22/9/2022 7:10:00 am,22/9/2022 7:20:00 am,22/9/2022 7:30:00 am,22/9/2022 7:40:00 am,22/9/2022 7:50:00 am,22/9/2022 8:00:00 am,22/9/2022 8:10:00 am,22/9/2022 8:20:00 am,22/9/2022 8:30:00 am,22/9/2022 8:40:00 am,22/9/2022 8:50:00 am,22/9/2022 9:00:00 am,22/9/2022 9:10:00 am,22/9/2022 9:20:00 am,22/9/2022 9:30:00 am,22/9/2022 9:40:00 am,22/9/2022 9:50:00 am,22/9/2022 10:00:00 am,22/9/2022 10:10:00 am,22/9/2022 10:20:00 am,22/9/2022 10:30:00 am,22/9/2022 10:40:00 am,22/9/2022 10:50:00 am,22/9/2022 11:00:00 am,22/9/2022 11:10:00 am,22/9/2022 11:20:00 am,22/9/2022 11:30:00 am,22/9/2022 11:40:00 am,22/9/2022 11:50:00 am,22/9/2022 12:00:00 pm,22/9/2022 12:10:00 pm,22/9/2022 12:20:00 pm,22/9/2022 12:30:00 pm,22/9/2022 12:40:00 pm,22/9/2022 12:50:00 pm,22/9/2022 1:00:00 pm,22/9/2022 1:10:00 pm,22/9/2022 1:20:00 pm,22/9/2022 1:30:00 pm,22/9/2022 1:40:00 pm,22/9/2022 1:50:00 pm,22/9/2022 2:00:00 pm,22/9/2022 2:10:00 pm,22/9/2022 2:20:00 pm,22/9/2022 2:30:00 pm,22/9/2022 2:40:00 pm,22/9/2022 2:50:00 pm,22/9/2022 3:00:00 pm,22/9/2022 3:10:00 pm,22/9/2022 3:20:00 pm,22/9/2022 3:30:00 pm,22/9/2022 3:40:00 pm,22/9/2022 3:50:00 pm,22/9/2022 4:00:00 pm,22/9/2022 4:10:00 pm,22/9/2022 4:20:00 pm,22/9/2022 4:30:00 pm,22/9/2022 4:40:00 pm,22/9/2022 4:50:00 pm,22/9/2022 5:00:00 pm,22/9/2022 5:10:00 pm,22/9/2022 5:20:00 pm,22/9/2022 5:30:00 pm,22/9/2022 5:40:00 pm,22/9/2022 5:50:00 pm,22/9/2022 6:00:00 pm,22/9/2022 6:10:00 pm,22/9/2022 6:20:00 pm,22/9/2022 6:30:00 pm,22/9/2022 6:40:00 pm,22/9/2022 6:50:00 pm,22/9/2022 7:00:00 pm,22/9/2022 7:10:00 pm,22/9/2022 7:20:00 pm,22/9/2022 7:30:00 pm,22/9/2022 7:40:00 pm,22/9/2022 7:50:00 pm,22/9/2022 8:00:00 pm,22/9/2022 8:10:00 pm,22/9/2022 8:20:00 pm,22/9/2022 8:30:00 pm,22/9/2022 8:40:00 pm,22/9/2022 8:50:00 pm,22/9/2022 9:00:00 pm,22/9/2022 9:10:00 pm,22/9/2022 9:20:00 pm,22/9/2022 9:30:00 pm,22/9/2022 9:40:00 pm,22/9/2022 9:50:00 pm,22/9/2022 10:00:00 pm,22/9/2022 10:10:00 pm,22/9/2022 10:20:00 pm,22/9/2022 10:30:00 pm,22/9/2022 10:40:00 pm,22/9/2022 10:50:00 pm,22/9/2022 11:00:00 pm,22/9/2022 11:10:00 pm,22/9/2022 11:20:00 pm,22/9/2022 11:30:00 pm,22/9/2022 11:40:00 pm,22/9/2022 11:50:00 pm
Channel Defination: Vbc Group Name: 0,Average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vbc Group Name: 0,Maximum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vbc Group Name: 0,Minimum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vca Group Name: 0,Time,22/9/2022 12:00:00 am,22/9/2022 12:10:00 am,22/9/2022 12:20:00 am,22/9/2022 12:30:00 am,22/9/2022 12:40:00 am,22/9/2022 12:50:00 am,22/9/2022 1:00:00 am,22/9/2022 1:10:00 am,22/9/2022 1:20:00 am,22/9/2022 1:30:00 am,22/9/2022 1:40:00 am,22/9/2022 1:50:00 am,22/9/2022 2:00:00 am,22/9/2022 2:10:00 am,22/9/2022 2:20:00 am,22/9/2022 2:30:00 am,22/9/2022 2:40:00 am,22/9/2022 2:50:00 am,22/9/2022 3:00:00 am,22/9/2022 3:10:00 am,22/9/2022 3:20:00 am,22/9/2022 3:30:00 am,22/9/2022 3:40:00 am,22/9/2022 3:50:00 am,22/9/2022 4:00:00 am,22/9/2022 4:10:00 am,22/9/2022 4:20:00 am,22/9/2022 4:30:00 am,22/9/2022 4:40:00 am,22/9/2022 4:50:00 am,22/9/2022 5:00:00 am,22/9/2022 5:10:00 am,22/9/2022 5:20:00 am,22/9/2022 5:30:00 am,22/9/2022 5:40:00 am,22/9/2022 5:50:00 am,22/9/2022 6:00:00 am,22/9/2022 6:10:00 am,22/9/2022 6:20:00 am,22/9/2022 6:30:00 am,22/9/2022 6:40:00 am,22/9/2022 6:50:00 am,22/9/2022 7:00:00 am,22/9/2022 7:10:00 am,22/9/2022 7:20:00 am,22/9/2022 7:30:00 am,22/9/2022 7:40:00 am,22/9/2022 7:50:00 am,22/9/2022 8:00:00 am,22/9/2022 8:10:00 am,22/9/2022 8:20:00 am,22/9/2022 8:30:00 am,22/9/2022 8:40:00 am,22/9/2022 8:50:00 am,22/9/2022 9:00:00 am,22/9/2022 9:10:00 am,22/9/2022 9:20:00 am,22/9/2022 9:30:00 am,22/9/2022 9:40:00 am,22/9/2022 9:50:00 am,22/9/2022 10:00:00 am,22/9/2022 10:10:00 am,22/9/2022 10:20:00 am,22/9/2022 10:30:00 am,22/9/2022 10:40:00 am,22/9/2022 10:50:00 am,22/9/2022 11:00:00 am,22/9/2022 11:10:00 am,22/9/2022 11:20:00 am,22/9/2022 11:30:00 am,22/9/2022 11:40:00 am,22/9/2022 11:50:00 am,22/9/2022 12:00:00 pm,22/9/2022 12:10:00 pm,22/9/2022 12:20:00 pm,22/9/2022 12:30:00 pm,22/9/2022 12:40:00 pm,22/9/2022 12:50:00 pm,22/9/2022 1:00:00 pm,22/9/2022 1:10:00 pm,22/9/2022 1:20:00 pm,22/9/2022 1:30:00 pm,22/9/2022 1:40:00 pm,22/9/2022 1:50:00 pm,22/9/2022 2:00:00 pm,22/9/2022 2:10:00 pm,22/9/2022 2:20:00 pm,22/9/2022 2:30:00 pm,22/9/2022 2:40:00 pm,22/9/2022 2:50:00 pm,22/9/2022 3:00:00 pm,22/9/2022 3:10:00 pm,22/9/2022 3:20:00 pm,22/9/2022 3:30:00 pm,22/9/2022 3:40:00 pm,22/9/2022 3:50:00 pm,22/9/2022 4:00:00 pm,22/9/2022 4:10:00 pm,22/9/2022 4:20:00 pm,22/9/2022 4:30:00 pm,22/9/2022 4:40:00 pm,22/9/2022 4:50:00 pm,22/9/2022 5:00:00 pm,22/9/2022 5:10:00 pm,22/9/2022 5:20:00 pm,22/9/2022 5:30:00 pm,22/9/2022 5:40:00 pm,22/9/2022 5:50:00 pm,22/9/2022 6:00:00 pm,22/9/2022 6:10:00 pm,22/9/2022 6:20:00 pm,22/9/2022 6:30:00 pm,22/9/2022 6:40:00 pm,22/9/2022 6:50:00 pm,22/9/2022 7:00:00 pm,22/9/2022 7:10:00 pm,22/9/2022 7:20:00 pm,22/9/2022 7:30:00 pm,22/9/2022 7:40:00 pm,22/9/2022 7:50:00 pm,22/9/2022 8:00:00 pm,22/9/2022 8:10:00 pm,22/9/2022 8:20:00 pm,22/9/2022 8:30:00 pm,22/9/2022 8:40:00 pm,22/9/2022 8:50:00 pm,22/9/2022 9:00:00 pm,22/9/2022 9:10:00 pm,22/9/2022 9:20:00 pm,22/9/2022 9:30:00 pm,22/9/2022 9:40:00 pm,22/9/2022 9:50:00 pm,22/9/2022 10:00:00 pm,22/9/2022 10:10:00 pm,22/9/2022 10:20:00 pm,22/9/2022 10:30:00 pm,22/9/2022 10:40:00 pm,22/9/2022 10:50:00 pm,22/9/2022 11:00:00 pm,22/9/2022 11:10:00 pm,22/9/2022 11:20:00 pm,22/9/2022 11:30:00 pm,22/9/2022 11:40:00 pm,22/9/2022 11:50:00 pm
Channel Defination: Vca Group Name: 0,Average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vca Group Name: 0,Maximum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Vca Group Name: 0,Minimum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Channel Defination: Ia Group Name: 0,Time,22/9/2022 12:00:00 am,22/9/2022 12:10:00 am,22/9/2022 12:20:00 am,22/9/2022 12:30:00 am,22/9/2022 12:40:00 am,22/9/2022 12:50:00 am,22/9/2022 1:00:00 am,22/9/2022 1:10:00 am,22/9/2022 1:20:00 am,22/9/2022 1:30:00 am,22/9/2022 1:40:00 am,22/9/2022 1:50:00 am,22/9/2022 2:00:00 am,22/9/2022 2:10:00 am,22/9/2022 2:20:00 am,22/9/2022 2:30:00 am,22/9/2022 2:40:00 am,22/9/2022 2:50:00 am,22/9/2022 3:00:00 am,22/9/2022 3:10:00 am,22/9/2022 3:20:00 am,22/9/2022 3:30:00 am,22/9/2022 3:40:00 am,22/9/2022 3:50:00 am,22/9/2022 4:00:00 am,22/9/2022 4:10:00 am,22/9/2022 4:20:00 am,22/9/2022 4:30:00 am,22/9/2022 4:40:00 am,22/9/2022 4:50:00 am,22/9/2022 5:00:00 am,22/9/2022 5:10:00 am,22/9/2022 5:20:00 am,22/9/2022 5:30:00 am,22/9/2022 5:40:00 am,22/9/2022 5:50:00 am,22/9/2022 6:00:00 am,22/9/2022 6:10:00 am,22/9/2022 6:20:00 am,22/9/2022 6:30:00 am,22/9/2022 6:40:00 am,22/9/2022 6:50:00 am,22/9/2022 7:00:00 am,22/9/2022 7:10:00 am,22/9/2022 7:20:00 am,22/9/2022 7:30:00 am,22/9/2022 7:40:00 am,22/9/2022 7:50:00 am,22/9/2022 8:00:00 am,22/9/2022 8:10:00 am,22/9/2022 8:20:00 am,22/9/2022 8:30:00 am,22/9/2022 8:40:00 am,22/9/2022 8:50:00 am,22/9/2022 9:00:00 am,22/9/2022 9:10:00 am,22/9/2022 9:20:00 am,22/9/2022 9:30:00 am,22/9/2022 9:40:00 am,22/9/2022 9:50:00 am,22/9/2022 10:00:00 am,22/9/2022 10:10:00 am,22/9/2022 10:20:00 am,22/9/2022 10:30:00 am,22/9/2022 10:40:00 am,22/9/2022 10:50:00 am,22/9/2022 11:00:00 am,22/9/2022 11:10:00 am,22/9/2022 11:20:00 am,22/9/2022 11:30:00 am,22/9/2022 11:40:00 am,22/9/2022 11:50:00 am,22/9/2022 12:00:00 pm,22/9/2022 12:10:00 pm,22/9/2022 12:20:00 pm,22/9/2022 12:30:00 pm,22/9/2022 12:40:00 pm,22/9/2022 12:50:00 pm,22/9/2022 1:00:00 pm,22/9/2022 1:10:00 pm,22/9/2022 1:20:00 pm,22/9/2022 1:30:00 pm,22/9/2022 1:40:00 pm,22/9/2022 1:50:00 pm,22/9/2022 2:00:00 pm,22/9/2022 2:10:00 pm,22/9/2022 2:20:00 pm,22/9/2022 2:30:00 pm,22/9/2022 2:40:00 pm,22/9/2022 2:50:00 pm,22/9/2022 3:00:00 pm,22/9/2022 3:10:00 pm,22/9/2022 3:20:00 pm,22/9/2022 3:30:00 pm,22/9/2022 3:40:00 pm,22/9/2022 3:50:00 pm,22/9/2022 4:00:00 pm,22/9/2022 4:10:00 pm,22/9/2022 4:20:00 pm,22/9/2022 4:30:00 pm,22/9/2022 4:40:00 pm,22/9/2022 4:50:00 pm,22/9/2022 5:00:00 pm,22/9/2022 5:10:00 pm,22/9/2022 5:20:00 pm,22/9/2022 5:30:00 pm,22/9/2022 5:40:00 pm,22/9/2022 5:50:00 pm,22/9/2022 6:00:00 pm,22/9/2022 6:10:00 pm,22/9/2022 6:20:00 pm,22/9/2022 6:30:00 pm,22/9/2022 6:40:00 pm,22/9/2022 6:50:00 pm,22/9/2022 7:00:00 pm,22/9/2022 7:10:00 pm,22/9/2022 7:20:00 pm,22/9/2022 7:30:00 pm,22/9/2022 7:40:00 pm,22/9/2022 7:50:00 pm,22/9/2022 8:00:00 pm,22/9/2022 8:10:00 pm,22/9/2022 8:20:00 pm,22/9/2022 8:30:00 pm,22/9/2022 8:40:00 pm,22/9/2022 8:50:00 pm,22/9/2022 9:00:00 pm,22/9/2022 9:10:00 pm,22/9/2022 9:20:00 pm,22/9/2022 9:30:00 pm,22/9/2022 9:40:00 pm,22/9/2022 9:50:00 pm,22/9/2022 10:00:00 pm,22/9/2022 10:10:00 pm,22/9/2022 10:20:00 pm,22/9/2022 10:30:00 pm,22/9/2022 10:40:00 pm,22/9/2022 10:50:00 pm,22/9/2022 11:00:00 pm,22/9/2022 11:10:00 pm,22/9/2022 11:20:00 pm,22/9/2022 11:30:00 pm,22/9/2022 11:40:00 pm,22/9/2022 11:50:00 pm
Channel Defination: Ia Group Name: 0,Average,5.607466220855713,5.626913070678711,5.747931003570557,5.801054954528809,5.542013168334961,5.619616985321045,5.856848239898682,5.685629367828369,5.567624092102051,5.753651142120361,5.745798587799072,5.765525817871094,5.567755222320557,5.770195007324219,5.773508071899414,5.596320629119873,5.624729633331299,5.900232791900635,5.693226337432861,5.548920631408691,5.719752311706543,5.773436069488525,5.743206977844238,5.576700210571289,5.6670660972595215,5.824812412261963,5.7132792472839355,5.530543804168701,5.752110481262207,5.776299953460693,5.686211109161377,5.591134548187256,5.795151233673096,5.771622657775879,5.713376998901367,5.527129173278809,5.668529987335205,5.747357368469238,5.798170566558838,5.655646324157715,5.781599044799805,5.704526424407959,5.614805221557617,5.5439934730529785,5.811161518096924,5.686694622039795,5.4935455322265625,5.665011882781982,5.778006076812744,5.614780902862549,5.579470634460449,5.893632411956787,5.754424095153809,5.662973403930664,5.587163925170898,5.737724781036377,5.804691314697266,5.6638264656066895,5.584202289581299,5.858222961425781,5.721825122833252,5.555540084838867,5.655939102172852,5.825754165649414,5.739579200744629,5.501364231109619,5.9754414558410645,6.155686855316162,5.84639835357666,5.927060127258301,6.053798198699951,5.838987827301025,5.756168842315674,5.548587799072266,5.810920715332031,5.731940746307373,5.660369396209717,5.642998218536377,5.79780912399292,5.660818576812744,5.503838539123535,5.5932936668396,5.869192123413086,6.177797317504883,5.7244720458984375,5.5434956550598145,5.892760753631592,5.864314556121826,5.673366546630859,5.749225616455078,5.6378679275512695,6.039795398712158,6.214165687561035,5.985300064086914,5.971614837646484,6.230370044708252,6.055820465087891,6.000850200653076,5.796987056732178,5.963727951049805,5.995392799377441,5.746114253997803,5.656244277954102,5.791354179382324,5.726543426513672,5.643273830413818,5.5694122314453125,5.705521106719971,5.759863376617432,5.667418956756592,5.641972064971924,5.685247421264648,5.592360019683838,5.772561073303223,5.818690776824951,5.680614948272705,5.6635332107543945,5.679535388946533,5.600973129272461,5.602756023406982,5.603257179260254,5.684180736541748,5.742818832397461,5.696371078491211,5.673179626464844,5.681406021118164,5.647900104522705,5.804370403289795,5.897409439086914,5.699793338775635,5.636343002319336,5.835178852081299,5.740835666656494,5.628057956695557,5.664588451385498,5.535776615142822,5.916204452514648,6.12672233581543,5.968382358551025,5.600654125213623,5.693371772766113,5.798527717590332,5.722141265869141,5.642892837524414
